latency,packet_size,login_attempts,error_rate,country,label
38,2942,1,0.0020268522018185055,India,1
45,2168,2,0.005900507188793982,India,1
44,3278,1,0.0074669349471740976,India,1
51,3165,3,0.01893329659162299,India,1
33,2643,3,0.01302594647580256,India,1
41,2407,1,0.00689193385374586,Japan,1
962,99839,96,0.9787713314941257,Brazil,-1
874,87964,68,0.7881651888385671,Unknown,-1
1128,93281,95,0.9236977652341019,Unknown,-1
62,2774,2,0.0032255073980108654,Brazil,1
46,1954,2,0.007802753904131135,Denmark,1
45,3204,3,0.009513967550646867,India,1
52,2536,2,0.004760984372702527,USA,1
44,3438,2,0.00366097697863612,India,1
55,2582,2,0.002821765129548977,Brazil,1
64,3306,3,0.01954236231092243,Denmark,1
49,2818,2,0.015771398830481495,USA,1
38,3487,2,0.008338349189191326,India,1
592,86676,73,0.7744620376324899,China,-1
27,3253,2,0.011664302214520798,Brazil,1
33,4193,1,0.009296601679371259,Japan,1
32,2507,1,0.014373419222947721,Denmark,1
696,88443,57,0.7127698713225227,Russia,-1
40,2130,2,0.013632997442875133,USA,1
46,3122,1,0.018130346613306376,Denmark,1
44,1349,3,0.010270177513828967,Japan,1
38,3985,3,0.0018487776619143803,Japan,1
47,3080,3,0.00012278337878280504,Japan,1
551,95101,94,0.7585254567414705,China,-1
38,3034,1,0.014635953750577031,Japan,1
40,3714,1,0.001060608416519216,India,1
39,2614,1,0.0005588822027352055,India,1
38,4273,1,0.008809204443429891,Japan,1
37,3180,3,0.011583714995670846,USA,1
534,101384,64,0.8237484730446456,Brazil,-1
49,3149,1,0.0074520114744673575,USA,1
42,2300,3,0.007090435042529334,Denmark,1
44,3627,3,0.010009852442051295,Denmark,1
53,3757,1,0.007678951336264035,Brazil,1
45,3020,2,0.010947341353355676,USA,1
66,2469,3,0.002603427915711434,Japan,1
43,3172,2,0.011497436055230568,India,1
58,3061,3,0.013387629058887176,Brazil,1
22,2594,1,0.01425550700618909,India,1
36,3312,1,0.009443569325628464,Denmark,1
50,3439,3,0.011503326426640384,India,1
41,2928,3,0.010422654977821869,USA,1
47,3110,2,0.009549689717207932,India,1
38,3160,2,0.011139051265167104,USA,1
52,3377,1,0.006883700725187188,Denmark,1
1046,91065,77,0.7235207214696711,Brazil,-1
1097,98052,20,0.8306372660951549,Russia,-1
48,2363,3,0.007604170573579602,Brazil,1
37,3348,2,0.010900239837415995,Japan,1
43,3080,2,0.01635745738950854,Brazil,1
48,1578,3,0.016059049300060666,USA,1
54,2275,3,0.004385723199603638,Denmark,1
44,2298,1,0.014173840074051132,Japan,1
48,3312,2,0.009192413048127025,Japan,1
629,105198,96,0.6676246673233102,Brazil,-1
43,3485,3,0.010439106450164612,Japan,1
43,3499,1,0.01244352988288716,India,1
46,3163,1,0.0054830313938488895,Denmark,1
65,3777,2,0.015187594669629496,Japan,1
47,2866,1,0.005708107144369072,India,1
58,2885,1,0.002716398194462945,India,1
770,100789,37,0.8695166571815403,Russia,-1
58,2955,1,0.009797602826718212,Denmark,1
69,1428,3,0.01156983953611464,Brazil,1
35,3175,2,0.01290032555476022,USA,1
61,3332,1,0.012334992530201047,USA,1
48,1877,2,0.0018273934123322448,Brazil,1
40,2942,2,0.010455893821466652,India,1
48,2907,1,0.010050437927560966,India,1
56,3236,1,0.009341060875727603,India,1
35,2922,3,0.0032349044497214686,Denmark,1
40,2870,1,0.007159227296758536,India,1
38,1942,3,0.00379648918080943,Denmark,1
36,2678,2,0.00999283669807663,Japan,1
33,3823,1,0.019258007624347127,Brazil,1
33,2937,2,0.011268482439389053,Denmark,1
49,3848,2,0.011988537476091741,Denmark,1
45,2879,1,0.009070426639115538,Denmark,1
66,2893,1,0.010332776402560554,India,1
45,3365,2,0.0042069277210566155,India,1
732,80197,85,0.7776813377513541,Russia,-1
639,93750,83,0.7001629053461761,Russia,-1
45,3188,1,0.01717328127178506,USA,1
38,3577,2,0.0059063375994333625,USA,1
52,2291,2,0.01812342895233872,India,1
52,2932,3,0.019600044601289886,India,1
55,2833,1,0.006509585040109219,India,1
48,2785,3,0.002370404911877129,Brazil,1
47,3238,2,0.0074662818733230996,India,1
31,2361,1,0.010348737957118943,Brazil,1
1027,103846,92,0.7938325672904925,Russia,-1
38,3183,2,0.013073333285909823,Japan,1
38,3333,1,0.00247245479997487,Denmark,1
56,2721,3,0.009336191621824431,Japan,1
35,2326,3,0.01819503011190071,USA,1
42,3364,3,0.006781546863833926,Japan,1
35,2633,2,0.0034526763122471917,Japan,1
38,2457,3,0.003209688537569806,Japan,1
56,3252,1,0.016816886744309156,India,1
32,2647,1,0.014763969911768886,USA,1
794,105932,83,0.9014796059467134,Russia,-1
32,2973,2,0.011856540853757386,India,1
59,2621,1,0.008680429868621643,USA,1
23,3107,2,0.007857383110389153,USA,1
58,2995,2,0.013782262486357213,Brazil,1
764,97424,92,0.9547568521422357,Brazil,-1
39,3605,2,0.009407855112044016,USA,1
60,3232,2,0.00798579253006248,Denmark,1
18,2982,1,0.011841349606254681,Brazil,1
54,3070,3,0.005691900947039708,Brazil,1
48,2704,2,0.00025031345908948545,Japan,1
1132,90247,35,0.9218247824072995,Russia,-1
53,2923,2,0.019899915728846536,USA,1
42,2185,3,0.013785027154152557,Brazil,1
59,2403,2,0.014460788434075066,Brazil,1
46,3591,1,0.006579995391992797,India,1
34,3340,3,0.01262955672785605,USA,1
45,2945,1,0.01774058556552455,Brazil,1
42,2670,3,0.006437448763031085,India,1
54,2895,2,0.00978602113730339,Brazil,1
757,112999,41,0.7574149944067681,Unknown,-1
917,104707,89,0.8468864460772347,China,-1
1080,87937,26,0.8582650683301889,Brazil,-1
44,2677,2,0.0072729465246854,Brazil,1
31,3279,2,0.002803389424893948,India,1
46,2791,3,0.01489702748183741,Brazil,1
51,2901,2,0.007923456930071146,Japan,1
53,3475,3,0.007351862602349887,USA,1
36,3078,1,0.010783885948496634,Brazil,1
785,96600,100,0.9727778744363529,Brazil,-1
57,3889,2,0.0055126482299540334,USA,1
59,2977,1,0.008638010621269369,Brazil,1
66,3920,3,0.007218204729053686,USA,1
32,3286,2,0.0016825862321404091,India,1
51,2895,2,0.0025516195301874016,USA,1
36,1642,3,0.006370399937953327,Denmark,1
28,3347,3,0.004377705845945121,India,1
54,2210,1,0.007839456848711401,Brazil,1
55,2773,1,0.004797369068814362,India,1
54,2843,3,0.011082685471447952,India,1
49,2380,2,0.00939403084518451,Japan,1
53,2395,2,0.011606853021300411,India,1
30,2753,1,0.008165959299308318,USA,1
19,3306,2,0.009895248424592431,Japan,1
49,4147,1,0.016575560293417453,USA,1
53,3489,1,0.008730524292924455,Japan,1
56,3635,3,0.009908079848009716,Brazil,1
44,3647,3,0.010168178947430457,Denmark,1
33,3114,1,0.011655577383621447,India,1
40,4017,3,0.009985224341167718,USA,1
36,3601,2,0.007495465386189502,USA,1
42,2875,3,0.003368596048436712,USA,1
40,3040,3,0.006867336826270718,Denmark,1
47,2900,1,0.014563912500773102,USA,1
48,2782,1,0.01555395785011008,Denmark,1
51,3047,2,0.005490037037309354,Japan,1
41,4104,1,0.009363761556294318,Denmark,1
39,2542,3,0.005213026062115703,Japan,1
53,3483,1,0.011917157723212918,Brazil,1
60,3048,1,0.00735055260849981,Japan,1
50,3381,1,0.007454225186330052,Japan,1
39,3411,2,0.006505085873079805,USA,1
48,3225,2,0.016117051876323823,Denmark,1
65,2913,3,0.004460963385279127,India,1
43,2420,1,0.017604219042531892,USA,1
71,3869,3,0.008079003418748959,Brazil,1
50,3466,3,0.015633807744552284,USA,1
30,3079,1,0.006927812220049371,Brazil,1
48,3109,2,0.01794635416727704,Japan,1
35,2507,2,0.0011505521905286198,India,1
1193,116339,51,0.7916971374315063,China,-1
51,3747,3,0.011012933577299667,USA,1
61,3024,3,0.01409702887675171,Denmark,1
379,106857,61,0.7638839775324857,Unknown,-1
50,2617,3,0.014018007520102179,Brazil,1
50,2864,2,0.0046485234907551725,Japan,1
55,3503,1,0.011368354916868878,India,1
1077,88912,57,0.8644513576479919,Unknown,-1
32,2842,3,0.008990097042156897,Denmark,1
1008,86767,26,0.7361892207077857,China,-1
30,3741,2,0.004324194724878936,Denmark,1
45,2558,2,0.007871625364367028,India,1
37,3262,2,0.004146824368110072,Brazil,1
62,3591,1,0.010179085540767222,USA,1
53,3208,2,0.012073956470907166,Denmark,1
48,2798,1,0.009966526153117368,Denmark,1
41,2826,2,0.013957637131902076,India,1
48,2957,1,0.00758148242673461,Japan,1
34,2961,3,0.004429514435036756,Japan,1
58,2384,2,0.01361341513949136,USA,1
36,2963,2,0.012562297594283447,Brazil,1
38,3002,3,0.0007968022813223796,India,1
59,3440,2,0.017095756084142065,USA,1
909,107928,96,0.8414344146875206,China,-1
41,3493,2,0.0090790528399584,Denmark,1
29,3313,3,0.012652587990105255,Brazil,1
49,3425,3,0.002621085758128871,Denmark,1
38,2163,3,0.014450052254900609,USA,1
43,3129,3,0.004270064476491333,Japan,1
704,94885,53,0.9050903838428587,Brazil,-1
1077,104713,59,0.846277653297748,Brazil,-1
791,97233,30,0.6542540384866362,Brazil,-1
41,3796,3,0.0074533401724056324,USA,1
662,75942,42,1.1255590407295943,China,-1
727,92836,56,0.8567844237273373,Unknown,-1
54,2076,3,0.002219313924422455,Denmark,1
46,2335,3,0.00618997732605775,USA,1
42,3842,1,0.014105385250174554,Denmark,1
56,3128,1,0.013151001900356809,Brazil,1
1034,86241,37,0.7691951890745934,China,-1
466,96743,27,1.0289747421188964,Brazil,-1
34,3240,3,0.013041413326720147,Denmark,1
39,2564,2,0.018532825393321958,Japan,1
57,2212,2,0.00361356255426474,Japan,1
833,83835,88,0.819249128981845,Russia,-1
49,2309,1,0.012950858622675225,Brazil,1
61,2713,1,0.006399284207709728,Japan,1
51,3902,3,0.002939069770387529,Japan,1
542,87991,38,0.8322368680461014,Brazil,-1
42,2819,1,0.0102191786061924,Denmark,1
51,3367,2,0.009297262952437692,Denmark,1
54,2339,1,0.01387538254506257,Denmark,1
40,2518,1,0.007511178864478097,Japan,1
44,3909,3,0.010382059041186286,Japan,1
37,3128,2,0.0016033568277138404,Japan,1
37,2985,3,0.01116313172406625,Brazil,1
40,2645,3,0.003233394553006679,Denmark,1
52,3293,3,0.014744119003670604,Denmark,1
50,2056,3,0.008397642553108361,India,1
662,86100,31,0.8118100475408366,Unknown,-1
46,3623,1,0.013520950937099794,USA,1
49,3086,1,0.012950155645823304,Denmark,1
37,2558,3,0.010548840372979311,USA,1
32,3115,1,0.01293810239629518,Brazil,1
40,2083,3,0.0119759076331925,Japan,1
38,4027,1,0.011246812519396758,USA,1
58,2676,3,0.0036095037666452334,India,1
303,94995,82,0.6950788819245184,China,-1
41,3618,2,0.006711112292873209,Brazil,1
37,2436,1,0.009270332485126011,Denmark,1
44,1833,2,0.009924420835431961,USA,1
42,3354,2,0.014782589191975568,India,1
45,2523,1,0.005790785877056457,Denmark,1
687,99608,59,0.9475423028893751,Brazil,-1
60,2543,1,0.009861617928681982,Denmark,1
48,3000,3,0.014836617538746759,India,1
1133,94071,55,1.0604525016134794,China,-1
41,3661,1,0.007079328361376867,USA,1
24,2833,2,0.007759896591969178,Denmark,1
42,3386,2,0.014393391316071482,India,1
48,3311,2,0.00789602251831839,Japan,1
58,1910,2,0.0008664573657474698,Denmark,1
49,3011,1,0.00942975854973197,India,1
48,3308,1,0.010075561459211105,India,1
47,2255,3,0.0070261208272734705,Japan,1
49,2554,3,0.007957971647443371,Brazil,1
28,2399,3,0.007708896475703652,Brazil,1
614,90192,64,0.9928220564306476,Russia,-1
643,95825,73,0.803983443319954,Russia,-1
39,2779,2,0.010523200693272693,India,1
61,2894,1,0.0066316659144334215,USA,1
43,2271,3,0.01521581847208914,Japan,1
70,3429,3,0.00935694755714934,Denmark,1
27,2778,2,0.002044834166442324,India,1
702,112514,84,1.1371737032005056,China,-1
410,90636,62,0.8817821223614031,China,-1
39,2142,3,0.009780815925593942,Denmark,1
1042,96111,62,0.8835319102404118,Brazil,-1
822,95852,31,0.9924274190830007,Russia,-1
45,2098,2,0.009717180828679327,Denmark,1
29,2849,1,0.014540241720920359,Japan,1
43,2719,3,0.0036303696666554006,India,1
903,107286,85,0.9314357800732922,Brazil,-1
1165,106784,74,0.9649593276296933,Brazil,-1
51,2793,3,0.0070861617083469415,USA,1
49,3060,3,0.014441812500867934,Brazil,1
602,105092,79,0.918741840506751,Brazil,-1
45,2835,1,0.0054860084042195915,Brazil,1
44,3006,1,0.018034426942726504,Japan,1
1061,100022,29,0.8935334521974939,Brazil,-1
40,2908,2,0.005026755462040883,Brazil,1
1225,84929,93,0.9070226363874655,China,-1
45,3257,2,0.011985592941311362,Japan,1
47,3416,3,0.008121399605779742,India,1
669,97032,22,0.9254221090328005,Russia,-1
37,3654,2,0.006893308461449818,India,1
66,3026,2,0.01412881563298577,Japan,1
804,90101,62,0.9071385722217304,Unknown,-1
54,2789,1,0.011122365520394728,Brazil,1
36,2305,1,0.010933252674106947,Brazil,1
48,2645,1,0.005484782428463955,India,1
808,101407,67,0.6608294294204315,China,-1
57,2352,2,0.00453018017981285,Japan,1
33,3145,3,0.010342152139950616,USA,1
57,3437,3,0.006021050160031618,Denmark,1
30,2614,2,0.020116849702091266,Japan,1
41,3014,2,0.010272998884699009,USA,1
51,2992,3,0.007858431818752232,Japan,1
40,3580,1,0.009096777139545481,Japan,1
40,3205,3,0.013904620581059814,Brazil,1
857,89697,29,0.9365049193132897,Unknown,-1
26,3409,1,0.01813039314304757,Japan,1
48,3875,1,0.012893251204512773,Denmark,1
41,4175,3,0.003991853885446995,India,1
45,2916,1,0.008314844812442906,Denmark,1
35,3749,1,0.006897597928022333,USA,1
45,2317,3,0.013099869120918468,USA,1
27,2776,1,0.011628846071581052,India,1
35,3558,2,0.00843511780213919,Japan,1
38,2448,3,0.0041977710665870764,USA,1
64,2845,3,0.006342875586786757,USA,1
33,2621,1,0.011818214471621508,India,1
39,2950,3,0.008583286482865254,India,1
58,3177,2,0.0014616959840596262,Japan,1
46,2371,3,0.0026253201461433106,Japan,1
73,3811,2,0.01247689827039968,Japan,1
864,98914,55,0.7191890853783856,Russia,-1
45,3331,3,0.01623779123974188,Brazil,1
56,3216,2,0.0184277287254307,Japan,1
53,4138,1,0.010575953960616155,India,1
917,93038,21,0.9425035752616595,Russia,-1
44,3128,1,0.015922818402342023,Japan,1
41,3269,2,0.008035756237783758,Brazil,1
40,2153,3,0.005736920046426084,Denmark,1
43,3076,3,0.00281205228934328,Brazil,1
29,3991,1,0.02384511416324351,Brazil,1
1025,110266,28,0.9215886561748463,Russia,-1
35,4312,1,0.006473409905295775,India,1
53,3366,2,0.010573074831018062,USA,1
38,4167,1,0.012031672380485926,India,1
38,3233,3,0.0047592626101129075,India,1
41,2477,2,0.012476224679729742,Japan,1
43,3438,2,0.0028426531395778134,India,1
51,2625,1,0.015862364726760475,Japan,1
44,3533,2,0.007919400902157857,USA,1
35,3259,3,0.008024396051770898,USA,1
417,76962,78,0.7911668437128876,Russia,-1
1021,90542,96,0.7561023144597067,China,-1
39,2865,1,0.012079929576853596,USA,1
18,1860,1,0.016532411746113113,Denmark,1
25,3220,1,0.011283765173270819,India,1
32,2620,2,0.010147310074675038,USA,1
42,3117,2,0.00953946371024005,Denmark,1
28,3085,1,0.010331105045014985,Brazil,1
41,4188,1,0.008174413295510203,Brazil,1
588,79163,100,0.9124978343132994,Brazil,-1
561,87851,61,0.8281285526986643,Brazil,-1
51,3938,2,0.01673371104972715,Denmark,1
379,95851,88,0.930985235546768,Russia,-1
53,2845,1,0.011496651850936138,Japan,1
42,2709,1,0.008928033440528924,Denmark,1
58,2513,1,0.012387135977154014,Brazil,1
39,2032,3,0.00847990697172635,India,1
40,3125,1,0.00022407552732281802,India,1
47,3831,2,0.0020279804780865985,India,1
31,3122,3,0.014577703081073451,Denmark,1
56,3015,2,0.010108467392109582,Denmark,1
654,94772,60,0.9079670504723137,China,-1
1040,87394,93,0.9326644462823979,Brazil,-1
57,3001,1,0.011893984416095467,India,1
58,3968,1,0.00544987563130687,Denmark,1
27,3850,3,0.006300013292096272,USA,1
22,2677,2,0.012952350574062833,Denmark,1
28,3026,1,0.021835666872979363,USA,1
47,3882,3,0.0072863211822746295,USA,1
59,3622,3,0.0012832587603954799,Brazil,1
35,3173,1,0.011828170078315532,Japan,1
41,2323,3,0.009537478743473845,Japan,1
42,2708,1,0.012302162957406576,USA,1
41,3457,3,0.01045567928297314,India,1
55,3184,1,0.007904252455677331,Japan,1
690,113000,73,0.8335685627037809,Unknown,-1
28,2617,2,0.010470869994567445,Brazil,1
1001,103163,69,0.9261977762772352,Unknown,-1
45,3487,2,0.003067532776770884,USA,1
53,2744,1,0.0066148666399788465,Japan,1
46,2610,3,0.006437714968158598,Brazil,1
1066,97535,75,0.9402046916460682,Brazil,-1
51,3324,3,0.0060705412748468445,Denmark,1
41,2940,1,0.006585962121132535,India,1
51,2820,2,0.0062242700384488245,India,1
66,3820,3,0.006823470595947347,Japan,1
48,2857,2,0.015244590495964492,Japan,1
58,2293,3,0.0162963674105846,India,1
42,2072,3,0.023285065450427522,Japan,1
46,2769,3,0.008893028994988601,USA,1
37,2610,2,0.015160000559204497,Brazil,1
36,3206,2,0.0035367260943375035,Brazil,1
43,2728,1,0.006358222408341383,India,1
42,3502,1,0.0070079021009506704,Denmark,1
39,3955,2,0.005566061242646849,Denmark,1
37,2722,3,0.004250429383146943,USA,1
51,3425,2,0.01097919304959509,Japan,1
47,3319,2,0.026172663115343053,Japan,1
27,3304,1,0.011113105037872889,Brazil,1
59,2106,2,0.011847667333280033,Japan,1
24,3124,1,0.015015122643161063,Brazil,1
47,3465,3,0.010577152423234142,India,1
35,3171,2,0.019976460615430767,Denmark,1
45,3121,1,0.010755898495233817,India,1
52,2089,1,0.006891997793649872,Denmark,1
48,2736,2,0.005957265245181003,India,1
37,2969,1,0.010555190488492397,USA,1
58,3173,3,0.0145518054793402,USA,1
37,3068,1,0.00544496423429921,Japan,1
40,2381,1,0.009390561726906756,Denmark,1
45,2497,1,0.01036046357397194,India,1
30,2820,2,0.010996887379474709,USA,1
42,3112,1,0.006615167461545792,USA,1
58,2623,2,0.009597590102296868,Japan,1
70,2469,2,0.0077187245899640305,USA,1
61,2986,2,0.0045033220850354185,India,1
713,94410,42,0.8566148438478252,Brazil,-1
826,94727,59,1.0076540646404795,Unknown,-1
901,91194,65,0.9804246117248012,Brazil,-1
39,2921,3,0.02100125813614619,Denmark,1
43,4804,3,0.0008786071721210206,Brazil,1
36,3477,3,0.010850481198090919,Denmark,1
43,3648,2,0.008543782370287469,Brazil,1
55,3530,3,0.015385465300636125,Brazil,1
59,3112,1,0.010785559429041466,Brazil,1
39,3749,1,0.010485978140308286,Japan,1
31,3573,1,0.005909178449556568,Brazil,1
27,2567,1,0.010538199695365168,Brazil,1
55,3705,2,0.007967664824889548,Brazil,1
53,2018,2,0.017109921039005764,Japan,1
39,3550,1,0.008357324053808034,India,1
65,1876,2,0.015802321261716976,Denmark,1
45,2157,2,0.013862395300265423,Denmark,1
46,3130,2,0.007107993385427128,Japan,1
58,3394,1,0.005976572777802351,Denmark,1
44,3263,1,0.01294460170055647,Denmark,1
41,3222,2,0.010463847192852375,Brazil,1
32,3183,3,0.006908670418988665,Japan,1
42,2940,1,0.00803453939948449,India,1
55,2648,1,0.013764616808765572,India,1
1040,80610,63,0.6035327798901455,China,-1
57,4100,1,0.018905990358535525,Japan,1
45,2793,2,0.013276550417292298,Denmark,1
52,2701,1,0.012981526635762087,Brazil,1
57,3094,3,0.0109221607903842,India,1
35,3317,1,0.004177516702884234,Brazil,1
805,102482,92,0.8778283131196817,China,-1
48,1810,3,0.0073355120029803406,USA,1
45,3148,2,0.0090208697043033,Brazil,1
48,2906,3,0.013887003808634701,Brazil,1
927,108392,21,0.825680705152411,China,-1
23,2969,2,0.01726855622895719,Brazil,1
73,2539,3,0.018686068951559012,India,1
41,3183,3,0.010347392312114581,Brazil,1
743,102462,43,0.9245648008878407,China,-1
62,3361,2,0.010435750729636963,Japan,1
41,2768,1,0.0030660515448887662,Denmark,1
50,2400,3,0.010362960986853643,India,1
47,3331,3,0.007604728548572871,India,1
46,2300,1,0.006621395219340977,Denmark,1
37,3520,1,0.016159107735102464,Brazil,1
49,3047,3,0.0037141886003337473,USA,1
67,2276,1,0.01402181762830695,India,1
60,2557,3,0.012825739723247747,USA,1
52,2427,3,0.01594135600101196,Japan,1
51,3004,1,0.00366883477696476,Denmark,1
43,2865,1,0.011635919672848941,Denmark,1
26,2376,2,0.004952195206084042,Japan,1
37,2396,3,0.009088669836533359,Japan,1
52,2413,2,0.004630942526077181,Denmark,1
53,3704,3,0.0018337638153637266,India,1
58,2046,2,0.015276866878776527,Denmark,1
29,3335,3,0.010196870017395639,Denmark,1
728,97851,68,0.6406750612700716,Brazil,-1
920,100476,36,0.8462176409651726,Russia,-1
27,2920,3,0.011428456021525936,USA,1
905,81397,40,0.6525786185779755,Unknown,-1
40,2890,1,0.01691358370404304,Japan,1
23,2427,2,0.009745897604332318,USA,1
45,3080,2,0.013692206012792434,Denmark,1
403,81267,23,0.7188062103986235,China,-1
55,2605,2,0.010667757141064367,Japan,1
47,2533,2,0.002719753331338095,Brazil,1
980,85664,90,0.7912308661826428,Russia,-1
58,2817,1,0.016177314785989,Denmark,1
27,3130,1,0.018318981152863366,India,1
49,2819,3,0.00542538381482273,India,1
45,2297,2,0.0023911906257433743,Brazil,1
659,97916,76,0.8490493836539555,Unknown,-1
750,91434,84,0.7588281337958003,Brazil,-1
840,95737,92,0.7838211915125448,Unknown,-1
41,3794,1,0.009903815652472874,India,1
61,3167,1,0.0056402557556622015,USA,1
38,3115,1,0.017474648961546903,Brazil,1
56,2373,1,0.008159791249906484,Brazil,1
62,3215,3,0.007570220838128763,Denmark,1
972,91059,94,0.8999463994897504,Russia,-1
44,2805,2,0.014649008612034234,Japan,1
59,2916,2,0.006457789960873091,Denmark,1
28,4133,2,0.014645780622918204,Japan,1
50,2679,1,0.013726951099906782,Japan,1
60,3126,3,0.003135815280235237,Brazil,1
